ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Acadia NP,ACAD,National Park,Northeast ,ME,2011,11,"34,192",600,"205,155",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Acadia NP,ACAD,National Park,Northeast ,ME,2011,12,"11,343",600,"68,057",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2011,"2,374,645","47,100","12,101,384","47,100",0,0,"117,879","27,519","1,157",0,"7,243"
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,1,0,125,0,125,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,2,0,140,0,140,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,3,0,125,0,125,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,4,"2,163",400,"5,093",400,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,5,"17,956",300,"20,585",300,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,6,"21,920",300,"26,598",300,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,7,"25,810",310,"37,743",310,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,8,"55,826",310,"70,248",310,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,9,"44,112",130,"53,855",130,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,10,"38,912",120,"51,050",120,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,11,"13,276",115,"13,276",115,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,12,0,100,0,100,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2011,"219,975","2,475","278,448","1,239",0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,1,"2,069",0,"1,390",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,2,"7,523",0,"4,590",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,3,"6,994",0,"3,466",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,4,"8,554",0,"4,275",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,5,"9,153",0,"4,677",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,6,"11,596",0,"5,770",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,7,"11,250",0,"5,586",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,8,"9,722",0,"4,443",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,9,"8,583",0,"3,896",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,10,"13,736",0,"7,053",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,11,"10,735",0,"5,337",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,12,"8,670",0,"4,513",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2011,"108,585",0,"54,996",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,1,104,0,188,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,2,81,0,171,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,3,325,0,660,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,4,465,0,"1,025",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,5,"1,142",0,"2,783",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,6,"2,247",0,"6,393",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,7,"2,597",0,"6,491",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,8,"1,857",0,"4,613",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,9,"1,717",0,"4,010",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,10,797,0,"1,652",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,11,126,0,297,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,12,159,0,259,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2011,"11,617",0,"28,542",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,1,26,0,65,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,2,228,0,570,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,3,243,0,608,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,4,298,0,745,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,5,560,0,"1,400",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,6,560,0,"1,400",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,7,154,0,385,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,8,104,0,260,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,9,183,0,458,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,10,411,0,"1,028",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,11,316,0,790,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,12,131,0,328,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2011,"3,214",0,"8,037",0,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,1,"3,572",15,"4,621",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,2,"6,665",15,"7,700",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,3,"8,545",15,"9,509",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,4,"8,073",15,"9,656",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,5,"10,857",15,"13,546",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,6,"12,720",15,"16,220",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,7,"13,712",15,"17,432",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,8,"15,348",15,"19,024",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,9,"11,897",15,"14,371",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,10,"11,476",15,"13,840",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,11,"9,764",15,"11,023",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,12,"5,781",15,"6,738",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2011,"118,410",180,"143,680",48,0,0,0,0,0,0,0
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,1,"59,476",94,"434,869",94,0,0,170,"2,940",58,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,2,"133,640",94,"977,438",94,0,0,445,"2,860",150,0,5,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,3,"195,350",94,"1,430,340",94,0,0,558,"2,935",200,0,145,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,4,"167,186",94,"1,228,583",94,0,0,348,"2,270",115,0,519,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,5,"160,491",94,"1,175,316",94,0,0,180,"1,113",50,0,241,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,6,"88,992",94,"656,192",94,0,0,663,"1,200",250,0,273,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,7,"135,724",94,"1,001,499",94,0,0,"1,023","1,023",400,0,455,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,8,"130,901",94,"962,091",94,0,0,915,775,350,0,178,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,9,"131,664",94,"968,687",94,0,0,698,618,260,0,340,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,10,"86,989",94,"637,956",94,0,0,"1,060","1,633",145,0,92,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,11,"97,324",94,"712,301",94,0,0,333,"1,815",75,0,72,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,12,"49,022",94,"358,578",94,0,0,210,"1,860",60,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2011,"1,436,759","1,128","10,543,850","1,128",0,0,"6,603","21,042","2,113",0,"2,320"
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,1,"3,543",0,"7,086",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,"108,812",0,"217,627",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,2,"8,731",0,"17,462",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,"108,812",0,"217,627",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,3,"11,086",0,"22,173",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,"108,812",0,"217,627",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,4,"8,800",0,"17,600",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,"108,812",0,"217,627",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,5,"12,066",0,"24,133",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2011,"108,812",0,"217,627",0,0,0,0,0,0,0,0
