ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2013,11,"8,544",0,"8,544",0,0,0,0,0,0,0,0,Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2013,"163,928",0,"163,928",0,0,0,0,0,0,0,0
Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2013,12,"3,976",0,"3,976",0,0,0,0,0,0,0,0,Abraham Lincoln Birthplace NHP,ABLI,National Historical Park,Southeast ,KY,2013,"163,928",0,"163,928",0,0,0,0,0,0,0,0
Acadia NP,ACAD,National Park,Northeast ,ME,2013,1,"11,249",600,"74,245",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,2,"9,869",600,"65,134",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,3,"20,631",600,"136,166",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,4,"47,090",600,"273,124",600,0,0,"1,203",0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,5,"133,653","7,500","751,112","7,500",0,0,"5,985","1,230",45,0,444,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,6,"315,791","7,500","1,777,331","7,500",0,0,"17,415","4,482",226,0,892,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,7,"555,308","7,500","2,720,142","7,500",0,0,"34,113","7,569",368,0,"2,514",Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,8,"617,306","7,500","3,019,366","7,500",0,0,"37,020","7,980",343,0,"2,331",Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,9,"400,400","7,500","1,848,348","7,500",0,0,"17,322","7,107",184,0,669,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,10,"94,904","6,000","390,033","6,000",0,0,"1,212",528,0,0,14,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,11,"41,181",600,"247,088",600,0,0,423,129,0,0,183,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Acadia NP,ACAD,National Park,Northeast ,ME,2013,12,"7,540",600,"45,242",600,0,0,60,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2013,"2,254,922","47,100","11,347,331","47,100",0,0,"114,753","29,025","1,166",0,"7,047"
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,1,493,115,331,115,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,2,549,80,362,80,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,3,113,105,328,105,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,4,"9,729",110,"14,340",110,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,5,"32,783",120,"45,261",120,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,6,"40,767",109,"53,099",109,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,7,"67,917",120,"149,252",120,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,8,"61,793",125,"84,154",125,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,9,"46,823",108,"60,077",108,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,10,"11,067",60,"22,009",60,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,11,"13,238",80,"14,290",80,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,12,229,42,114,42,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,2013,"285,501","1,174","443,617",586,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,1,"4,680",0,"2,516",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,2,"4,533",0,"2,731",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,3,"5,806",0,"3,348",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,4,"7,917",0,"4,345",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,5,"12,068",0,"6,777",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,6,"12,533",0,"6,495",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,7,"11,970",0,"6,360",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,8,"11,597",0,"5,495",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,9,"8,622",0,"7,125",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,10,"5,561",0,"4,770",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,11,"5,074",0,"3,514",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,12,"2,873",0,"1,235",0,0,0,0,0,0,0,0,African Burial Ground NM,AFBG,National Monument,Northeast ,NY,2013,"93,234",0,"54,711",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,1,126,0,288,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,2,92,0,149,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,3,292,0,853,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,4,268,0,645,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,5,"1,430",0,"3,722",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,6,"2,163",0,"5,613",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,7,"2,358",0,"5,959",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,8,"1,766",0,"3,936",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,9,"1,486",0,"3,327",0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,10,140,0,295,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,11,263,0,691,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,12,120,0,206,0,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,2013,"10,504",0,"25,684",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,1,35,0,88,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,2,63,0,158,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,3,243,0,608,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,4,243,0,608,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,5,220,0,550,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,6,167,0,418,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,7,151,0,378,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,8,132,0,330,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,9,96,0,240,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,10,67,0,168,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,11,85,0,212,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,12,53,0,132,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,2013,"1,555",0,"3,890",0,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,1,"6,372",15,"9,840",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,2,"4,601",15,"7,048",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,3,"6,410",15,"8,719",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,4,"10,919",15,"18,671",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,5,"12,406",15,"21,862",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,6,"15,023",15,"29,345",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,7,"12,978",15,"24,092",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,8,"10,884",15,"20,651",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,9,"11,918",15,"30,648",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,10,"2,962",15,"9,209",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,11,"7,579",15,"19,658",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,12,"5,925",15,"13,924",15,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,2013,"107,977",180,"213,667",48,0,0,0,0,0,0,0
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,1,"88,743",94,"647,827",94,0,0,0,658,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,2,"78,386",94,"572,215",94,0,0,0,382,0,0,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,3,"127,171",94,"930,405",94,0,0,0,"1,290",0,0,158,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,4,"100,275",94,"735,090",94,0,0,0,538,0,0,237,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,5,"116,898",94,"856,862",94,0,0,0,705,0,0,270,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,6,"86,589",94,"635,611",94,0,0,0,705,0,0,270,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,7,"89,250",94,"653,865",94,0,0,0,135,0,0,180,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,8,"95,633",94,"698,592",94,0,0,0,588,0,0,36,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,9,"71,654",94,"523,857",94,0,0,0,122,0,0,60,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,10,"46,085",94,"337,003",94,0,0,0,198,0,0,45,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,11,"83,557",94,"610,875",94,0,0,0,368,0,0,70,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,12,"40,910",94,"300,401",94,0,0,0,532,0,0,135,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,2013,"1,025,151","1,128","7,502,603","1,128",0,0,0,"6,221",0,0,"1,461"
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,1,"6,953",0,"13,906",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,2,"7,749",0,"15,498",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,3,"11,986",0,"23,972",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,4,"10,680",0,"21,359",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,5,"11,186",0,"22,372",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,6,"6,946",0,"13,891",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,2013,"98,771",0,"197,540",0,0,0,0,0,0,0,0
