ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,8,"3,793",103,"2,845",103,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,"27,400",982,"20,522",455,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,9,"3,305",155,"2,479",155,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,"27,400",982,"20,522",455,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,10,"3,695",198,"2,772",198,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,"27,400",982,"20,522",455,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,11,689,30,517,30,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,"27,400",982,"20,522",455,0,0,0,0,0,0,0
Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,12,59,30,30,30,0,0,0,0,0,0,0,Adams NHP,ADAM,National Historical Park,Northeast ,MA,1992,"27,400",982,"20,522",455,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,1,160,750,147,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,2,229,750,239,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,3,323,750,369,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,4,679,750,853,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,5,"1,754",750,"2,559",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,6,"3,318",750,"4,690",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,7,"4,611",750,"5,980",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,8,"3,808",750,"5,275",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,9,"2,219",750,"2,794",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,10,865,750,"1,044",750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,11,713,750,576,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,12,106,750,75,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1992,"18,785","9,000","24,601",756,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,1,5,0,13,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,2,26,0,55,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,3,85,0,213,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,4,143,0,358,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,5,978,0,"2,445",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,6,550,0,"1,375",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,7,586,0,"1,465",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,8,429,0,"1,073",0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,9,290,0,725,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,10,236,0,590,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,11,65,0,163,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,12,26,0,65,0,0,0,0,0,0,0,0,Alibates Flint Quarries NM,ALFL,National Monument,Intermountain ,TX,1992,"3,419",0,"8,540",0,0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,1,"7,758",75,"9,150",75,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,2,"7,574",75,"8,705",75,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,3,"9,182",75,"10,373",75,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,4,"13,001",129,"15,417",129,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,5,"21,722",213,"24,762",213,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,6,"20,584",204,"25,872",204,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,7,"22,694",225,"27,479",225,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,8,"22,509",222,"27,763",222,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,9,"18,007",177,"20,441",177,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,10,"25,790",255,"24,716",255,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,11,"6,193",60,"7,472",60,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,12,"8,459",84,"9,052",84,0,0,0,0,0,0,0,Allegheny Portage Railroad NHS,ALPO,National Historic Site,Northeast ,PA,1992,"183,473","1,794","211,202","1,794",0,0,0,0,0,0,0
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,1,"93,000",94,"715,548",94,0,0,93,"2,630",291,0,40,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,2,"129,778",94,"1,014,327",94,0,0,185,"4,970",304,0,120,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,3,"165,192",94,"1,286,122",94,0,0,765,"4,705","1,030",0,185,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,4,"169,545",94,"1,306,703",94,0,0,"1,098","3,585",764,0,305,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,5,"160,434",94,"1,221,568",94,0,0,"1,358","1,793",633,0,417,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,6,"164,379",94,"1,231,575",94,0,0,938,"1,065",355,0,276,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,7,"160,854",94,"1,209,502",94,0,0,"1,290",753,331,0,565,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,8,"144,017",94,"1,080,448",94,0,0,930,773,404,0,320,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,9,"120,956",94,"918,595",94,0,0,"1,120","1,018",528,0,302,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,10,"104,978",94,"817,483",94,0,0,"1,153","2,578",232,0,300,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,11,"81,397",94,"632,262",94,0,0,643,"2,338",107,0,85,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,12,"65,129",94,"509,966",94,0,0,705,"2,085",32,0,55,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TX,1992,"1,559,659","1,128","11,944,099","1,128",0,0,"10,278","28,293","5,011",0,"2,970"
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,1,"8,458",0,"16,916",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,2,"11,667",0,"23,334",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,3,"9,081",0,"18,162",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,4,"15,995",0,"31,990",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,5,"19,207",0,"38,414",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,6,"12,340",0,"24,680",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,7,"15,746",0,"31,492",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,8,"15,800",0,"31,600",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,9,"9,300",0,"18,600",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,10,"8,737",0,"17,474",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,11,"9,236",0,"18,472",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,12,"7,458",0,"14,916",0,0,0,0,0,0,0,0,Andersonville NHS,ANDE,National Historic Site,Southeast ,GA,1992,"143,025",0,"286,050",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,1,"3,062",0,925,0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,"64,481",0,"24,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,2,"3,273",0,"1,024",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,"64,481",0,"24,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,3,"4,134",0,"1,553",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,"64,481",0,"24,069",0,0,0,0,0,0,0,0
Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,4,"5,966",0,"2,188",0,0,0,0,0,0,0,0,Andrew Johnson NHS,ANJO,National Historic Site,Southeast ,TN,1992,"64,481",0,"24,069",0,0,0,0,0,0,0,0
